STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-05-2010,9.62,1414,1159,0,0,0,,73,63,120,100,0,16.1,21,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-05-2010,5.82,2359,,0.05,0,0,,73,60,90,,0,14.1,,1,,,,1,,1,1,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-05-2010,7.38,1554,1554,0,0,0,,74,57,180,190,0,15,17,1,,,,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-05-2010,8.05,1350,1347,0,0,0,,91,61,240,240,0,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-05-2010,10.29,135,652,0.01,0,0,,84,56,40,50,0,23.9,31.1,1,,1,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-05-2010,6.71,1404,840,0,0,0,,68,56,190,90,0,13,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-05-2010,9.62,1232,1239,0,0,0,,70,59,190,200,0,17.9,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-05-2010,9.84,1743,1639,0,0,0,,88,65,310,300,0,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-05-2010,8.72,1320,1256,0,0,0,,84,66,110,110,0,21.9,29.1,1,,1,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-06-2010,10.51,1359,1358,0.04,0,0,,87,65,230,230,0,23.9,29.1,,,1,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-06-2010,7.61,2204,2203,0,0,0,,81,64,190,180,0,15,17.9,1,1,,,,,,,1,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-06-2010,9.17,1413,1411,0,0,0,,88,64,200,190,0,17.9,21.9,,1,,,,,1,1,1,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-06-2010,9.84,1554,1834,0,0,0,,88,70,200,200,0,21,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-06-2010,12.75,1539,1538,0,0,0,,90,70,270,270,0,23,28,1,,,,,,1,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-06-2010,17.45,2205,2204,0,0,0,,89,62,320,320,0,31.1,40,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-06-2010,14.09,2356,2355,0,0,0,,79,58,320,320,0,25.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-06-2010,11.18,1458,1457,0,0,0,,76,59,330,330,0,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-06-2010,9.17,1617,1617,0.99,0,0,,68,53,180,180,0,21.9,25.9,1,,,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-06-2010,6.93,2332,,0.02,0,0,,75,58,200,,0,11,,1,,,,1,,,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-06-2010,7.83,2232,2231,0,0,0,,71,58,190,190,0,13,15,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-06-2010,12.08,1708,1708,0,0,0,,74,61,190,190,0,25.9,32,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-06-2010,5.59,1631,1631,0.03,0,0,,80,66,130,130,0,12.1,14.1,1,,,,1,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-06-2010,4.92,1511,1534,0.02,0,0,,74,65,180,160,0,13,15,1,,,,1,,1,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-06-2010,10.07,449,448,0,0,0,,79,62,10,10,0,17,23,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-06-2010,9.4,1805,1918,0,0,0,,74,60,180,180,0,17.9,21.9,1,,,,1,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-06-2010,15.21,939,939,0.08,0,0,,78,66,320,320,0,29.1,36.9,1,,,,,,,1,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-06-2010,7.83,1352,1425,0,0,0,,83,62,200,210,0,14.1,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-06-2010,10.74,2220,1952,0,0,0,,77,61,190,170,0,16.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-06-2010,9.17,1505,1529,0,0,0,,91,68,190,230,0,19.9,23.9,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-06-2010,10.51,2318,2338,0,0,0,,91,74,310,310,0,17.9,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-06-2010,7.83,1846,1007,0.18,0,0,,84,71,140,120,0,14.1,17.9,1,,1,,,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-06-2010,10.74,1528,1346,0,0,0,,94,71,300,270,0,23,33.1,1,,,,,,1,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-06-2010,13.65,1738,1307,0,0,0,,97,76,270,270,0,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-06-2010,10.29,1614,427,0,0,0,,85,71,180,60,0,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-06-2010,7.16,1242,1242,0,0,0,,91,69,250,250,0,17.9,21.9,,,,,1,,,1,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-06-2010,6.93,2345,2342,0,0,0,,87,72,200,190,0,13,16.1,,,,,,,1,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-06-2010,12.08,1131,1633,0,0,0,,98,76,230,320,0,23,25.9,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-06-2010,12.75,1915,2233,0,0,0,,93,71,300,360,0,23.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-06-2010,13.2,1627,1534,0,0,0,,81,64,200,190,0,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-07-2010,13.65,1733,2035,0,0,0,,81,64,330,340,0,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-07-2010,11.41,1031,1604,0,0,0,,83,62,350,60,0,17.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-07-2010,10.29,1640,1549,0,0,0,,87,66,190,200,0,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-07-2010,10.07,1452,1417,0,0,0,,101,69,270,280,0,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-07-2010,7.61,1439,1440,0,0,0,,97,71,180,150,0,15,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-07-2010,6.93,1647,1335,0,0,0,,101,75,190,200,0,16.1,19.9,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-07-2010,8.72,1531,1530,0,0,0,,100,77,20,30,0,17.9,30,1,,,,,,,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-07-2010,7.61,1836,,0,0,0,,87,76,130,,0,15,,1,,,,,,,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-07-2010,9.4,1826,1136,0,0,0,,87,74,160,170,0,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-07-2010,6.71,1341,1350,0,0,0,,83,74,40,40,0,13,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-07-2010,8.72,1826,1756,0,0,0,,90,73,190,110,0,17.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-07-2010,9.4,1729,1725,0,0,0,,90,71,180,180,0,21.9,28,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-07-2010,10.29,1243,902,0.85,0,0,,83,74,130,50,0,23.9,36,1,,1,,1,,,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-07-2010,7.38,2343,1220,0.29,0,0,,82,74,40,200,0,16.1,30,1,,,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-07-2010,9.62,1648,307,0,0,0,,86,73,200,20,0,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-07-2010,12.3,1617,1426,0,0,0,,87,74,190,200,0,23.9,31.1,1,,,,1,,1,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-07-2010,12.08,1625,952,0,0,0,,93,79,240,320,0,23,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-07-2010,10.96,1808,1112,0,0,0,,95,77,290,320,0,21,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-07-2010,8.28,1839,1838,0.58,0,0,,88,74,360,360,0,36,40,1,,1,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-07-2010,8.05,1721,1455,0,0,0,,89,75,190,220,0,15,17.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-07-2010,10.51,1604,1601,0,0,0,,90,76,190,200,0,25.1,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-07-2010,13.2,1205,1237,0,0,0,,91,75,310,270,0,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-07-2010,8.95,2010,2009,0.61,0,0,,84,74,330,330,0,36,44.1,1,,1,,1,,1,1,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-07-2010,11.41,1323,521,0,0,0,,97,80,310,220,0,19.9,31.1,,,1,,,,1,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-07-2010,11.63,1428,1427,0.08,0,0,,93,74,330,330,0,36.9,47,,,1,,1,,,,,1,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-07-2010,13.2,1627,1626,0,0,0,,89,68,310,310,0,28,34.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-07-2010,10.51,1820,1549,0,0,0,,90,71,210,220,0,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-07-2010,12.75,1657,1650,0,0,0,,86,71,190,190,0,25.9,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-07-2010,9.62,2132,2131,0.03,0,0,,87,74,340,350,0,17,21.9,1,,1,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-07-2010,9.62,1133,24,0,0,0,,80,68,230,30,0,17,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-07-2010,6.93,1758,1757,0,0,0,,81,64,150,160,0,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-08-2010,7.16,1133,703,0,0,0,,80,69,140,50,0,15,17.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-08-2010,10.07,1650,1639,0,0,0,,81,68,180,180,0,19.9,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-08-2010,14.99,1620,1620,0,0,0,,83,71,190,190,0,25.9,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2010,10.51,1839,1812,0,0,0,,85,73,200,190,0,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2010,12.3,1344,1351,0,0,0,,96,74,300,290,0,28,36,,,,,,,1,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2010,12.3,1712,1826,0,0,0,,91,69,330,320,0,23.9,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2010,7.38,1513,1512,0,0,0,,83,64,180,180,0,17,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2010,9.62,1549,1614,0,0,0,,86,70,160,170,0,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2010,12.3,1803,1615,0,0,0,,87,72,190,190,0,23,30,1,,,,,,1,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2010,6.71,1654,1623,0,0,0,,89,75,200,190,0,12.1,14.1,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2010,8.28,1648,1135,0,0,0,,93,75,140,50,0,15,21,,,,,,,1,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2010,7.61,1538,1047,0.01,0,0,,76,70,100,90,0,14.1,17.9,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2010,10.96,1121,1124,0,0,0,,80,68,130,100,0,19.9,23.9,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2010,8.5,1632,1528,0,0,0,,78,62,160,130,0,16.1,25.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2010,10.29,2246,1843,0.02,0,0,,79,69,210,100,0,19.9,28,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2010,11.18,1820,1551,0.12,0,0,,84,71,180,180,0,21,25.1,,,1,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2010,7.16,1612,1611,0,0,0,,90,73,190,190,0,17.9,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2010,4.7,1127,1127,0,0,0,,81,71,110,110,0,14.1,16.1,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2010,7.61,1703,1703,0,0,0,,86,67,190,190,0,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2010,6.49,1531,1531,0,0,0,,92,72,330,340,0,16.1,21.9,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-08-2010,8.72,2358,2356,0,0,0,,83,67,150,150,0,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-08-2010,13.2,1718,1703,1.77,0,0,,79,69,150,130,0,25.1,32,1,,1,,1,,,,,,,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-08-2010,14.32,2102,1845,0.22,0,0,,71,65,30,40,0,23.9,31.1,1,,,,1,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-08-2010,15.21,1546,1538,0.11,0,0,,70,64,40,40,0,23.9,32,,,,,1,,,,,,,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-08-2010,8.28,256,848,0.87,0,0,,70,64,20,20,0,17,21.9,1,,,,1,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-08-2010,11.86,1917,1917,0,0,0,,84,67,340,330,0,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-08-2010,8.28,1414,1540,0,0,0,,80,61,310,290,0,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-08-2010,6.04,1128,1147,0,0,0,,83,61,350,330,0,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-08-2010,6.49,1005,1006,0,0,0,,93,63,280,20,0,17,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-08-2010,6.26,1004,950,0,0,0,,92,68,360,350,0,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-08-2010,6.26,1313,1523,0,0,0,,97,72,10,340,0,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-09-2010,7.16,1920,1841,0,0,0,,92,73,180,180,0,17,23,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-09-2010,11.86,1803,1746,0,0,0,,86,73,190,190,0,23.9,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-09-2010,10.51,1647,1559,0,0,0,,85,73,20,40,0,23,29.1,,,,,1,,1,1,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-09-2010,19.46,1842,1838,0,0,0,,82,65,270,270,0,30,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-09-2010,11.63,1229,1303,0,0,0,,78,62,230,250,0,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-09-2010,7.83,1516,2149,0,0,0,,77,59,170,220,0,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-09-2010,14.76,1725,1852,0,0,0,,82,66,190,200,0,30,36.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-09-2010,16.33,1917,1934,0,0,0,,92,66,340,320,0,29.1,36,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-09-2010,17.45,2010,1955,0,0,0,,74,63,320,320,0,28,36.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-09-2010,12.3,1,1,0,0,0,,76,61,320,320,0,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-09-2010,8.28,1317,1134,0,0,0,,79,58,40,340,0,16.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-09-2010,8.28,955,1008,0.51,0,0,,68,56,110,120,0,21,25.9,1,,,,1,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-09-2010,6.93,1736,1734,0.18,0,0,,76,55,110,100,0,13,16.1,1,,1,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-09-2010,9.4,1721,1732,0,0,0,,79,60,330,330,0,25.1,32,1,,,,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-09-2010,12.3,1203,1441,0,0,0,,73,56,330,290,0,23.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-09-2010,11.63,1652,1652,0.82,0,0,,73,53,260,270,0,38.9,45,1,,1,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-09-2010,11.41,2039,854,0.25,0,0,,75,61,360,320,0,17.9,25.1,1,,1,,1,,,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-09-2010,6.93,1121,944,0,0,0,,73,61,140,130,0,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-09-2010,6.71,1659,1707,0,0,0,,77,60,170,180,0,14.1,16.1,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-09-2010,14.32,1521,338,0,0,0,,74,59,360,360,0,23,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-09-2010,10.74,1816,2011,0,0,0,,70,53,190,210,0,25.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-09-2010,9.84,2001,2000,0.36,0,0,,80,64,260,260,0,23.9,30,1,,1,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-09-2010,7.38,1717,1353,0,0,0,,80,66,130,120,0,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-09-2010,8.5,2006,2003,0,0,0,,77,68,190,200,0,15,19.9,1,,,,,,1,1,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-09-2010,12.3,1249,1249,0,0,0,,87,67,270,270,0,21,25.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-09-2010,10.07,2040,2039,0.29,0,0,,75,63,70,70,0,21,25.1,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-09-2010,13.87,2310,2232,0.91,0,0,,73,62,170,170,0,21,28,1,,,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-09-2010,15.66,1646,1531,0,0,0,,74,69,180,180,0,25.9,36,1,,,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-09-2010,6.49,1407,1106,0,0,0,,78,63,210,210,0,14.1,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-09-2010,19.91,1739,1611,1.06,0,0,,77,70,160,150,0,29.1,38,1,,1,,1,,1,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-10-2010,18.57,428,437,2.02,0,0,,75,58,160,160,0,34.9,44.1,1,,,,1,,,1,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-10-2010,8.05,5,4,0,0,0,,68,52,320,310,0,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-10-2010,15.66,1511,1510,0.05,0,0,,64,52,50,40,0,23.9,30,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-10-2010,13.2,321,320,0.47,0,0,,57,53,40,40,0,23,29.1,1,,,,1,,,1,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-10-2010,12.08,1016,1014,0.01,0,0,,65,56,50,50,0,21.9,25.9,1,,,,,,,,,,1,1,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-10-2010,12.08,2306,2355,0.01,0,0,,65,55,250,260,0,21.9,25.1,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-10-2010,15.21,1439,1436,0,0,0,,73,53,310,310,0,28,36,,,,,,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-10-2010,11.18,1410,1402,0,0,0,,73,54,240,240,0,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-10-2010,10.74,1614,1423,0,0,0,,74,52,340,310,0,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-10-2010,7.16,1305,1305,0,0,0,,69,44,230,230,0,19.9,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-10-2010,7.38,2202,2202,0.69,0,0,,75,55,330,330,0,21.9,25.9,1,,1,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-10-2010,9.4,256,2125,0.01,0,0,,71,54,220,20,0,17.9,21.9,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-10-2010,5.59,216,1454,0,0,0,,66,48,360,50,0,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-10-2010,7.38,2344,949,0.93,0,0,,65,47,350,100,0,16.1,21.9,1,,,,1,,,,,,1,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-10-2010,20.36,1254,1312,0.01,0,0,,60,50,280,290,0,33.1,42.9,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-10-2010,19.46,1014,1256,0,0,0,,61,51,310,300,0,33.1,40.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-10-2010,12.3,1949,1948,0,0,0,,71,48,340,350,0,21.9,29.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-10-2010,11.18,1639,1331,0,0,0,,62,49,270,270,0,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-10-2010,5.37,2125,2124,0.09,0,0,,59,48,230,230,0,13,15,,,,,1,,,,,,,,,1,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-10-2010,6.26,2042,2041,0,0,0,,60,46,240,240,0,16.1,17.9,,,,,,,,,,,,,,,,,,,
